#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 1185.80        4.69177e+00        1.12418e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.69244e-03 
 1186.50        4.68627e+00        1.11717e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.49876e-03 
 1187.20        4.68108e+00        1.11015e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.30976e-03 
 1187.90        4.67618e+00        1.10312e+00        0.00000e+00        0.00000e+00        0.00000e+00        -7.12530e-03 
 1188.60        4.67157e+00        1.09607e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.94524e-03 
 1189.30        4.66723e+00        1.08902e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.76944e-03 
 1190.00        4.66316e+00        1.08195e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.59778e-03 
 1190.70        4.65935e+00        1.07487e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.43013e-03 
 1191.40        4.65579e+00        1.06779e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.26637e-03 
 1192.10        4.65248e+00        1.06069e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.10639e-03 
 1192.80        4.64940e+00        1.05359e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.95007e-03 
 1193.50        4.64655e+00        1.04648e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.79730e-03 
 1194.20        4.64393e+00        1.03936e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.64799e-03 
 1194.90        4.64152e+00        1.03223e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.50202e-03 
 1195.60        4.63933e+00        1.02510e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.35930e-03 
 1196.30        4.63734e+00        1.01797e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.21974e-03 
 1197.00        4.63554e+00        1.01083e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.08324e-03 
 1197.70        4.63394e+00        1.00369e+00        0.00000e+00        0.00000e+00        0.00000e+00        -4.94971e-03 
 1198.40        4.63252e+00        9.96539e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.81908e-03 
 1199.10        4.63129e+00        9.89388e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.69124e-03 
 1199.80        4.63023e+00        9.82234e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.56614e-03 
 1200.50        4.62934e+00        9.75078e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.44368e-03 
 1201.20        4.62861e+00        9.67919e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.32379e-03 
 1201.90        4.62805e+00        9.60759e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.20639e-03 
 1202.60        4.62764e+00        9.53597e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.09143e-03 
 1203.30        4.62738e+00        9.46433e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.97882e-03 
 1204.00        4.62727e+00        9.39269e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.86850e-03 
 1204.70        4.62730e+00        9.32103e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.76041e-03 
 1205.40        4.62746e+00        9.24938e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.65447e-03 
 1206.10        4.62777e+00        9.17772e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.55064e-03 
 1206.80        4.62819e+00        9.10606e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.44886e-03 
 1207.50        4.62875e+00        9.03439e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.34905e-03 
 1208.20        4.62943e+00        8.96274e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.25118e-03 
 1208.90        4.63022e+00        8.89109e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.15518e-03 
 1209.60        4.63113e+00        8.81944e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.06100e-03 
 1210.30        4.63215e+00        8.74780e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.96859e-03 
 1211.00        4.63328e+00        8.67617e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.87790e-03 
 1211.70        4.63452e+00        8.60455e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.78889e-03 
 1212.40        4.63585e+00        8.53295e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.70150e-03 
 1213.10        4.63728e+00        8.46135e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.61569e-03 
 1213.80        4.63881e+00        8.38977e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.53141e-03 
 1214.50        4.64043e+00        8.31820e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.44863e-03 
 1215.20        4.64215e+00        8.24665e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.36730e-03 
 1215.90        4.64394e+00        8.17511e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.28738e-03 
 1216.60        4.64583e+00        8.10359e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.20883e-03 
 1217.30        4.64779e+00        8.03208e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.13160e-03 
 1218.00        4.64983e+00        7.96059e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.05568e-03 
 1218.70        4.65195e+00        7.88911e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.98100e-03 
 1219.40        4.65414e+00        7.81765e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.90755e-03 
 1220.10        4.65641e+00        7.74621e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.83529e-03 
 1220.80        4.65875e+00        7.67478e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.76418e-03 
 1221.50        4.66115e+00        7.60337e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.69419e-03 
 1222.20        4.66362e+00        7.53197e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.62528e-03 
 1222.90        4.66615e+00        7.46059e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.55743e-03 
 1223.60        4.66874e+00        7.38922e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.49061e-03 
 1224.30        4.67139e+00        7.31786e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.42479e-03 
 1225.00        4.67410e+00        7.24652e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.35993e-03 
 1225.70        4.67687e+00        7.17519e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.29601e-03 
 1226.40        4.67968e+00        7.10387e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.23300e-03 
 1227.10        4.68255e+00        7.03256e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.17088e-03 
 1227.80        4.68547e+00        6.96126e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.10962e-03 
 1228.50        4.68844e+00        6.88996e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.04919e-03 
 1229.20        4.69146e+00        6.81868e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.89566e-04 
 1229.90        4.69452e+00        6.74739e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.30729e-04 
 1230.60        4.69763e+00        6.67612e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.72652e-04 
 1231.30        4.70077e+00        6.60484e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.15314e-04 
 1232.00        4.70396e+00        6.53357e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.58690e-04 
 1232.70        4.70719e+00        6.46229e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.02759e-04 
 1233.40        4.71045e+00        6.39102e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.47500e-04 
 1234.10        4.71375e+00        6.31974e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.92891e-04 
 1234.80        4.71709e+00        6.24845e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.38913e-04 
 1235.50        4.72046e+00        6.17716e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.85544e-04 
 1236.20        4.72386e+00        6.10585e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.32766e-04 
 1236.90        4.72729e+00        6.03454e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.80559e-04 
 1237.60        4.73076e+00        5.96321e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.28905e-04 
 1238.30        4.73425e+00        5.89187e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.77785e-04 
 1239.00        4.73777e+00        5.82050e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.27182e-04 
 1239.70        4.74131e+00        5.74912e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.77078e-04 
 1240.40        4.74489e+00        5.67771e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.27456e-04 
 1241.10        4.74848e+00        5.60628e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.82995e-05 
 1241.80        4.75210e+00        5.53482e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.95917e-05 
 1242.50        4.75574e+00        5.46333e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.86832e-05 
 1243.20        4.75940e+00        5.39174e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.65412e-05 
 1243.90        4.76309e+00        5.31994e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.13998e-04 
 1244.60        4.76679e+00        5.24793e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.61068e-04 
 1245.30        4.77051e+00        5.17572e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.07766e-04 
 1246.00        4.77424e+00        5.10332e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.54107e-04 
 1246.70        4.77800e+00        5.03073e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.00104e-04 
 1247.40        4.78176e+00        4.95795e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.45771e-04 
 1248.10        4.78555e+00        4.88500e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.91122e-04 
 1248.80        4.78934e+00        4.81187e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.36170e-04 
 1249.50        4.79315e+00        4.73857e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.80928e-04 
 1250.20        4.79697e+00        4.66511e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.25407e-04 
 1250.90        4.80080e+00        4.59148e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.69622e-04 
 1251.60        4.80464e+00        4.51770e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.13583e-04 
 1252.30        4.80849e+00        4.44376e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.57304e-04 
 1253.00        4.81235e+00        4.36967e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.00795e-04 
 1253.70        4.81621e+00        4.29542e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.44068e-04 
 1254.40        4.82008e+00        4.22104e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.87134e-04 
 1255.10        4.82396e+00        4.14650e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.30005e-04 
 1255.80        4.82785e+00        4.07183e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.72690e-04 
 1256.50        4.83173e+00        3.99702e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.15201e-04 
 1257.20        4.83562e+00        3.92207e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.57549e-04 
 1257.90        4.83952e+00        3.84699e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.99742e-04 
 1258.60        4.84341e+00        3.77177e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.04179e-03 
 1259.30        4.84731e+00        3.69642e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.08371e-03 
 1260.00        4.85120e+00        3.62094e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.12550e-03 
 1260.70        4.85510e+00        3.54534e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.16718e-03 
 1261.40        4.85900e+00        3.46960e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.20875e-03 
 1262.10        4.86289e+00        3.39374e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.25022e-03 
 1262.80        4.86678e+00        3.31775e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.29161e-03 
 1263.50        4.87067e+00        3.24164e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.33292e-03 
 1264.20        4.87455e+00        3.16540e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.37415e-03 
